,Hemisphere,Day,Month,Year,Date,Temperature Variation
4473,Northern,01,November,1982,01/November/1982,-0.11
4474,Northern,01,November,1983,01/November/1983,0.49
4475,Northern,01,November,1984,01/November/1984,-0.1
4476,Northern,01,November,1985,01/November/1985,0.02
4477,Northern,01,November,1986,01/November/1986,0.04
4478,Northern,01,November,1987,01/November/1987,0.11
4479,Northern,01,November,1988,01/November/1988,0.06
4480,Northern,01,November,1989,01/November/1989,0.12
4481,Northern,01,November,1990,01/November/1990,0.46
4482,Northern,01,November,1991,01/November/1991,0.33
4483,Northern,01,November,1992,01/November/1992,-0.08
4484,Northern,01,November,1993,01/November/1993,-0.21
4485,Northern,01,November,1994,01/November/1994,0.5
4486,Northern,01,November,1995,01/November/1995,0.57
4487,Northern,01,November,1996,01/November/1996,0.35
4488,Northern,01,November,1997,01/November/1997,0.59
4489,Northern,01,November,1998,01/November/1998,0.49
4490,Northern,01,November,1999,01/November/1999,0.53
4491,Northern,01,November,2000,01/November/2000,0.2
4492,Northern,01,November,2001,01/November/2001,0.98
4493,Northern,01,November,2002,01/November/2002,0.79
4494,Northern,01,November,2003,01/November/2003,0.66
4495,Northern,01,November,2004,01/November/2004,0.98
4496,Northern,01,November,2005,01/November/2005,1.06
4497,Northern,01,November,2006,01/November/2006,0.95
4498,Northern,01,November,2007,01/November/2007,0.82
4499,Northern,01,November,2008,01/November/2008,0.97
4500,Northern,01,November,2009,01/November/2009,0.85
4501,Northern,01,November,2010,01/November/2010,1.21
4502,Northern,01,November,2011,01/November/2011,0.66
4503,Northern,01,November,2012,01/November/2012,0.98
4504,Northern,01,November,2013,01/November/2013,1.13
4505,Northern,01,November,2014,01/November/2014,0.81
4506,Northern,01,November,2015,01/November/2015,1.39
4507,Northern,01,November,2016,01/November/2016,1.12
4508,Northern,01,November,2017,01/November/2017,1.23
4509,Northern,01,November,2018,01/November/2018,0.98
4510,Northern,01,November,2019,01/November/2019,1.21
4511,Northern,01,November,2020,01/November/2020,1.62
4512,Southern,01,November,1880,01/November/1880,0.01
4513,Southern,01,November,1881,01/November/1881,0.01
4514,Southern,01,November,1882,01/November/1882,0.0
4515,Southern,01,November,1883,01/November/1883,-0.04
4516,Southern,01,November,1884,01/November/1884,-0.1
4517,Southern,01,November,1885,01/November/1885,-0.1
4518,Southern,01,November,1886,01/November/1886,-0.14
4519,Southern,01,November,1887,01/November/1887,-0.24
4520,Southern,01,November,1888,01/November/1888,0.07
4521,Southern,01,November,1889,01/November/1889,-0.06
4522,Southern,01,November,1890,01/November/1890,-0.24
4523,Southern,01,November,1891,01/November/1891,-0.1
4524,Southern,01,November,1892,01/November/1892,-0.02
4525,Southern,01,November,1893,01/November/1893,-0.03
4526,Southern,01,November,1894,01/November/1894,-0.03
4527,Southern,01,November,1895,01/November/1895,-0.2
4528,Southern,01,November,1896,01/November/1896,0.13
4529,Southern,01,November,1897,01/November/1897,-0.09
4530,Southern,01,November,1898,01/November/1898,-0.25
4531,Southern,01,November,1899,01/November/1899,-0.09
4532,Southern,01,November,1900,01/November/1900,0.01
4533,Southern,01,November,1901,01/November/1901,-0.12
4534,Southern,01,November,1902,01/November/1902,-0.25
4535,Southern,01,November,1903,01/November/1903,-0.43
4536,Southern,01,November,1904,01/November/1904,-0.25
4537,Southern,01,November,1905,01/November/1905,-0.2
4538,Southern,01,November,1906,01/November/1906,-0.34
4539,Southern,01,November,1907,01/November/1907,-0.35
4540,Southern,01,November,1908,01/November/1908,-0.4
4541,Southern,01,November,1909,01/November/1909,-0.52
4542,Southern,01,November,1910,01/November/1910,-0.52
4543,Southern,01,November,1911,01/November/1911,-0.2
4544,Southern,01,November,1912,01/November/1912,-0.24
4545,Southern,01,November,1913,01/November/1913,-0.23
4546,Southern,01,November,1914,01/November/1914,-0.07
4547,Southern,01,November,1915,01/November/1915,-0.22
4548,Southern,01,November,1916,01/November/1916,-0.46
4549,Southern,01,November,1917,01/November/1917,-0.35
4550,Southern,01,November,1918,01/November/1918,0.03
4551,Southern,01,November,1919,01/November/1919,-0.33
4552,Southern,01,November,1920,01/November/1920,-0.07
4553,Southern,01,November,1921,01/November/1921,-0.16
4554,Southern,01,November,1922,01/November/1922,-0.16
4555,Southern,01,November,1923,01/November/1923,-0.19
4556,Southern,01,November,1924,01/November/1924,-0.52
4557,Southern,01,November,1925,01/November/1925,-0.1
4558,Southern,01,November,1926,01/November/1926,-0.27
4559,Southern,01,November,1927,01/November/1927,-0.18
4560,Southern,01,November,1928,01/November/1928,-0.22
4561,Southern,01,November,1929,01/November/1929,-0.18
4562,Southern,01,November,1930,01/November/1930,-0.07
4563,Southern,01,November,1931,01/November/1931,-0.35
4564,Southern,01,November,1932,01/November/1932,-0.21
4565,Southern,01,November,1933,01/November/1933,-0.38
4566,Southern,01,November,1934,01/November/1934,-0.2
4567,Southern,01,November,1935,01/November/1935,-0.18
4568,Southern,01,November,1936,01/November/1936,-0.12
4569,Southern,01,November,1937,01/November/1937,-0.07
4570,Southern,01,November,1938,01/November/1938,-0.17
4571,Southern,01,November,1939,01/November/1939,-0.1
4572,Southern,01,November,1940,01/November/1940,0.06
4573,Southern,01,November,1941,01/November/1941,0.29
4574,Southern,01,November,1942,01/November/1942,-0.09
4575,Southern,01,November,1943,01/November/1943,0.03
4576,Southern,01,November,1944,01/November/1944,0.03
4577,Southern,01,November,1945,01/November/1945,0.07
4578,Southern,01,November,1946,01/November/1946,-0.18
4579,Southern,01,November,1947,01/November/1947,-0.15
4580,Southern,01,November,1948,01/November/1948,-0.28
4581,Southern,01,November,1949,01/November/1949,-0.25
4582,Southern,01,November,1950,01/November/1950,-0.35
4583,Southern,01,November,1951,01/November/1951,-0.08
4584,Southern,01,November,1952,01/November/1952,-0.05
4585,Southern,01,November,1953,01/November/1953,-0.12
4586,Southern,01,November,1954,01/November/1954,-0.2
4587,Southern,01,November,1955,01/November/1955,-0.19
4588,Southern,01,November,1956,01/November/1956,-0.05
4589,Southern,01,November,1957,01/November/1957,0.04
4590,Southern,01,November,1958,01/November/1958,0.02
4591,Southern,01,November,1959,01/November/1959,-0.17
4592,Southern,01,November,1960,01/November/1960,-0.14
4593,Southern,01,November,1961,01/November/1961,-0.01
4594,Southern,01,November,1962,01/November/1962,0.0
4595,Southern,01,November,1963,01/November/1963,-0.12
4596,Southern,01,November,1964,01/November/1964,-0.21
4597,Southern,01,November,1965,01/November/1965,-0.15
4598,Southern,01,November,1966,01/November/1966,-0.03
4599,Southern,01,November,1967,01/November/1967,-0.14
4600,Southern,01,November,1968,01/November/1968,0.12
4601,Southern,01,November,1969,01/November/1969,0.1
4602,Southern,01,November,1970,01/November/1970,0.02
4603,Southern,01,November,1971,01/November/1971,-0.14
4604,Southern,01,November,1972,01/November/1972,0.25
4605,Southern,01,November,1973,01/November/1973,0.18
4606,Southern,01,November,1974,01/November/1974,0.05
4607,Southern,01,November,1975,01/November/1975,-0.05
4608,Southern,01,November,1976,01/November/1976,0.21
4609,Southern,01,November,1977,01/November/1977,0.06
4610,Southern,01,November,1978,01/November/1978,0.11
4611,Southern,01,November,1979,01/November/1979,0.33
4612,Southern,01,November,1980,01/November/1980,0.38
4613,Southern,01,November,1981,01/November/1981,0.11
4614,Southern,01,November,1982,01/November/1982,0.47
4615,Southern,01,November,1983,01/November/1983,0.12
4616,Southern,01,November,1984,01/November/1984,0.24
4617,Southern,01,November,1985,01/November/1985,0.08
4618,Southern,01,November,1986,01/November/1986,0.16
4619,Southern,01,November,1987,01/November/1987,0.49
4620,Southern,01,November,1988,01/November/1988,0.18
4621,Southern,01,November,1989,01/November/1989,0.27
4622,Southern,01,November,1990,01/November/1990,0.48
4623,Southern,01,November,1991,01/November/1991,0.27
4624,Southern,01,November,1992,01/November/1992,0.14
4625,Southern,01,November,1993,01/November/1993,0.29
4626,Southern,01,November,1994,01/November/1994,0.39
4627,Southern,01,November,1995,01/November/1995,0.31
4628,Southern,01,November,1996,01/November/1996,0.41
4629,Southern,01,November,1997,01/November/1997,0.71
4630,Southern,01,November,1998,01/November/1998,0.38
4631,Southern,01,November,1999,01/November/1999,0.21
4632,Southern,01,November,2000,01/November/2000,0.41
4633,Southern,01,November,2001,01/November/2001,0.47
4634,Southern,01,November,2002,01/November/2002,0.4
4635,Southern,01,November,2003,01/November/2003,0.42
4636,Southern,01,November,2004,01/November/2004,0.48
4637,Southern,01,November,2005,01/November/2005,0.42
4638,Southern,01,November,2006,01/November/2006,0.53
4639,Southern,01,November,2007,01/November/2007,0.36
4640,Southern,01,November,2008,01/November/2008,0.42
4641,Southern,01,November,2009,01/November/2009,0.78
4642,Southern,01,November,2010,01/November/2010,0.42
4643,Southern,01,November,2011,01/November/2011,0.5
4644,Southern,01,November,2012,01/November/2012,0.59
4645,Southern,01,November,2013,01/November/2013,0.54
4646,Southern,01,November,2014,01/November/2014,0.54
4647,Southern,01,November,2015,01/November/2015,0.75
4648,Southern,01,November,2016,01/November/2016,0.7
4649,Southern,01,November,2017,01/November/2017,0.53
4650,Southern,01,November,2018,01/November/2018,0.69
4651,Southern,01,November,2019,01/November/2019,0.81
4652,Southern,01,November,2020,01/November/2020,0.6
4653,Global,01,December,1880,01/December/1880,-0.16
4654,Global,01,December,1881,01/December/1881,-0.05
4655,Global,01,December,1882,01/December/1882,-0.34
4656,Global,01,December,1883,01/December/1883,-0.1
4657,Global,01,December,1884,01/December/1884,-0.3
4658,Global,01,December,1885,01/December/1885,-0.09
4659,Global,01,December,1886,01/December/1886,-0.24
4660,Global,01,December,1887,01/December/1887,-0.32
4661,Global,01,December,1888,01/December/1888,-0.03
4662,Global,01,December,1889,01/December/1889,-0.28
4663,Global,01,December,1890,01/December/1890,-0.3
4664,Global,01,December,1891,01/December/1891,-0.04
4665,Global,01,December,1892,01/December/1892,-0.38
4666,Global,01,December,1893,01/December/1893,-0.31
4667,Global,01,December,1894,01/December/1894,-0.2
4668,Global,01,December,1895,01/December/1895,-0.13
4669,Global,01,December,1896,01/December/1896,-0.04
4670,Global,01,December,1897,01/December/1897,-0.19
4671,Global,01,December,1898,01/December/1898,-0.22
4672,Global,01,December,1899,01/December/1899,-0.25
4673,Global,01,December,1900,01/December/1900,-0.06
4674,Global,01,December,1901,01/December/1901,-0.26
4675,Global,01,December,1902,01/December/1902,-0.4
4676,Global,01,December,1903,01/December/1903,-0.49
4677,Global,01,December,1904,01/December/1904,-0.32
4678,Global,01,December,1905,01/December/1905,-0.12
4679,Global,01,December,1906,01/December/1906,-0.14
4680,Global,01,December,1907,01/December/1907,-0.46
4681,Global,01,December,1908,01/December/1908,-0.48
4682,Global,01,December,1909,01/December/1909,-0.55
4683,Global,01,December,1910,01/December/1910,-0.66
4684,Global,01,December,1911,01/December/1911,-0.2
4685,Global,01,December,1912,01/December/1912,-0.42
4686,Global,01,December,1913,01/December/1913,-0.01
4687,Global,01,December,1914,01/December/1914,-0.03
4688,Global,01,December,1915,01/December/1915,-0.21
4689,Global,01,December,1916,01/December/1916,-0.81
4690,Global,01,December,1917,01/December/1917,-0.66
4691,Global,01,December,1918,01/December/1918,-0.29
4692,Global,01,December,1919,01/December/1919,-0.41
4693,Global,01,December,1920,01/December/1920,-0.45
4694,Global,01,December,1921,01/December/1921,-0.17
4695,Global,01,December,1922,01/December/1922,-0.18
4696,Global,01,December,1923,01/December/1923,-0.04
4697,Global,01,December,1924,01/December/1924,-0.42
4698,Global,01,December,1925,01/December/1925,0.07
4699,Global,01,December,1926,01/December/1926,-0.29
4700,Global,01,December,1927,01/December/1927,-0.33
4701,Global,01,December,1928,01/December/1928,-0.16
4702,Global,01,December,1929,01/December/1929,-0.54
4703,Global,01,December,1930,01/December/1930,-0.05
4704,Global,01,December,1931,01/December/1931,-0.05
4705,Global,01,December,1932,01/December/1932,-0.26
4706,Global,01,December,1933,01/December/1933,-0.44
4707,Global,01,December,1934,01/December/1934,-0.02
4708,Global,01,December,1935,01/December/1935,-0.17
4709,Global,01,December,1936,01/December/1936,-0.01
4710,Global,01,December,1937,01/December/1937,-0.07
4711,Global,01,December,1938,01/December/1938,-0.12
4712,Global,01,December,1939,01/December/1939,0.44
4713,Global,01,December,1940,01/December/1940,0.32
4714,Global,01,December,1941,01/December/1941,0.21
4715,Global,01,December,1942,01/December/1942,0.13
4716,Global,01,December,1943,01/December/1943,0.24
4717,Global,01,December,1944,01/December/1944,0.04
4718,Global,01,December,1945,01/December/1945,-0.07
4719,Global,01,December,1946,01/December/1946,-0.31
4720,Global,01,December,1947,01/December/1947,-0.13
4721,Global,01,December,1948,01/December/1948,-0.23
4722,Global,01,December,1949,01/December/1949,-0.18
4723,Global,01,December,1950,01/December/1950,-0.21
4724,Global,01,December,1951,01/December/1951,0.16
4725,Global,01,December,1952,01/December/1952,-0.02
4726,Global,01,December,1953,01/December/1953,0.05
4727,Global,01,December,1954,01/December/1954,-0.18
4728,Global,01,December,1955,01/December/1955,-0.28
4729,Global,01,December,1956,01/December/1956,-0.06
4730,Global,01,December,1957,01/December/1957,0.15
4731,Global,01,December,1958,01/December/1958,0.01
4732,Global,01,December,1959,01/December/1959,-0.01
4733,Global,01,December,1960,01/December/1960,0.19
4734,Global,01,December,1961,01/December/1961,-0.16
4735,Global,01,December,1962,01/December/1962,-0.03
4736,Global,01,December,1963,01/December/1963,-0.03
4737,Global,01,December,1964,01/December/1964,-0.3
4738,Global,01,December,1965,01/December/1965,-0.08
4739,Global,01,December,1966,01/December/1966,-0.02
4740,Global,01,December,1967,01/December/1967,-0.05
4741,Global,01,December,1968,01/December/1968,-0.15
4742,Global,01,December,1969,01/December/1969,0.24
4743,Global,01,December,1970,01/December/1970,-0.12
4744,Global,01,December,1971,01/December/1971,-0.08
4745,Global,01,December,1972,01/December/1972,0.18
4746,Global,01,December,1973,01/December/1973,-0.07
4747,Global,01,December,1974,01/December/1974,-0.08
4748,Global,01,December,1975,01/December/1975,-0.17
4749,Global,01,December,1976,01/December/1976,0.11
4750,Global,01,December,1977,01/December/1977,0.03
4751,Global,01,December,1978,01/December/1978,0.08
4752,Global,01,December,1979,01/December/1979,0.48
4753,Global,01,December,1980,01/December/1980,0.22
4754,Global,01,December,1981,01/December/1981,0.41
4755,Global,01,December,1982,01/December/1982,0.43
4756,Global,01,December,1983,01/December/1983,0.17
4757,Global,01,December,1984,01/December/1984,-0.04
4758,Global,01,December,1985,01/December/1985,0.14
4759,Global,01,December,1986,01/December/1986,0.13
4760,Global,01,December,1987,01/December/1987,0.46
4761,Global,01,December,1988,01/December/1988,0.29
4762,Global,01,December,1989,01/December/1989,0.37
4763,Global,01,December,1990,01/December/1990,0.41
4764,Global,01,December,1991,01/December/1991,0.32
4765,Global,01,December,1992,01/December/1992,0.21
4766,Global,01,December,1993,01/December/1993,0.18
4767,Global,01,December,1994,01/December/1994,0.38
